UserInfoID;UserID;Country;City;PostCode;HPhone;MPhone
"41904";"41905";"US";"Baton Rouge";"5926";"5135340367";"1005370826"
"42005";"42006";"US";"Honolulu";"7566";"3840200862";"2613410606"
"42106";"42107";"US";"Trenton";"9201";"5917410564";"8436170583"
"42207";"42208";"US";"Harrisburg";"9917";"8156780540";"4449580296"
"42308";"42309";"US";"Raleigh";"9846";"5976210297";"2148370753"
"42409";"42410";"US";"Boise";"4314";"1667850474";"9681930605"
"42510";"42511";"US";"Concord";"5764";"2136700058";"8994760723"
"42611";"42612";"US";"Topeka";"1919";"9543010317";"3391340950"
"42712";"42713";"US";"Harrisburg";"3945";"1072430862";"2867920048"
"42813";"42814";"US";"Columbia";"7581";"6400450514";"6365980100"
"42914";"42915";"US";"Albany";"7492";"4009910910";"3434860907"
"43015";"43016";"US";"Carson City";"9328";"0013220024";"9623290122"
"43116";"43117";"US";"Providence";"4217";"5693000011";"2752430170"
"43217";"43218";"US";"Montpelier";"7700";"2117870078";"9575090196"
"43318";"43319";"US";"Helena";"6327";"3272040283";"5028600583"
"43419";"43420";"US";"Concord";"8412";"1230420447";"8491220793"
"43520";"43521";"US";"Montpelier";"1690";"9422960616";"4254500563"
"43621";"43622";"US";"Boston";"9849";"2694810725";"5646340713"
"43722";"43723";"US";"Albany";"1187";"5301230413";"4962350103"
"43823";"43824";"US";"Salt Lake City";"7888";"0538620146";"3835130487"
"43924";"43925";"US";"Sacramento";"6635";"7885720092";"0894140301"
"44025";"44026";"US";"Harrisburg";"4565";"6651300406";"6540770646"
"44126";"44127";"US";"Harrisburg";"2803";"6997420864";"6746210989"
"44227";"44228";"US";"Austin";"7055";"1969630014";"0481810348"
"44328";"44329";"US";"Madison";"5006";"6878040274";"7894550986"
"44429";"44430";"US";"Atlanta";"3506";"4525740655";"8722240874"
"44530";"44531";"US";"Trenton";"4783";"7273510021";"3126020457"
"44631";"44632";"US";"Des Moines";"1183";"9902320082";"9320000479"
"44732";"44733";"US";"Dover";"7151";"9147360534";"5380340891"
"44833";"44834";"US";"Albany";"5464";"8540390019";"4428770117"
"44934";"44935";"US";"Annapolis";"1946";"9958980836";"5527880188"
"45035";"45036";"US";"Olympia";"7151";"5114360586";"4878030520"
"45136";"45137";"US";"Denver";"8751";"3491730156";"4078330359"
"45237";"45238";"US";"Tallahassee";"9627";"5099430745";"5416500145"
"45338";"45339";"US";"Salem";"1892";"9276010830";"5975120345"
"45439";"45440";"US";"Baton Rouge";"1335";"3276520268";"5263900485"
"45540";"45541";"US";"Harrisburg";"8030";"6522150957";"3390730442"
"45641";"45642";"US";"Concord";"4093";"9439430716";"9345990236"
"45742";"45743";"US";"Des Moines";"2828";"7748180334";"1497800847"
"45843";"45844";"US";"Montpelier";"3745";"6059450945";"4877960840"
"45944";"45945";"US";"Hartford";"7200";"6797530158";"2220980806"
"46045";"46046";"US";"Salt Lake City";"1632";"3062390630";"8551120881"
"46146";"46147";"US";"Phoenix";"9645";"6631570991";"1094750888"
"46247";"46248";"US";"Austin";"2412";"4712900308";"9297980844"
"46348";"46349";"US";"Lincoln";"7161";"1532040508";"2011930866"
"46449";"46450";"US";"Harrisburg";"5697";"3491260440";"1310500746"
"46550";"46551";"US";"Carson City";"7241";"8928400500";"5098050709"
"46651";"46652";"US";"Jefferson City";"6030";"6127510993";"2936830123"
"46752";"46753";"US";"Jackson";"4453";"5805020657";"2486610191"
"46853";"46854";"US";"Honolulu";"5690";"6597960038";"5681280879"
"46954";"46955";"US";"Augusta";"8099";"4703220615";"7150020614"
"47055";"47056";"US";"Harrisburg";"8836";"1349100880";"9072600508"
"47156";"47157";"US";"Lansing";"8457";"4213340775";"9791510142"
"47257";"47258";"US";"Frankfort";"1472";"1413890187";"5765610167"
"47358";"47359";"US";"Salem";"3109";"9131490391";"8622740247"
"47459";"47460";"US";"Carson City";"2756";"6715410659";"2341170119"
"47560";"47561";"US";"Honolulu";"6842";"5106350425";"7242310773"
"47661";"47662";"US";"Raleigh";"3128";"7442940705";"0529440042"
"47762";"47763";"US";"Oklahoma City";"4644";"2890760680";"5500040108"
"47863";"47864";"US";"Trenton";"9785";"7385370639";"3881420694"
"47964";"47965";"US";"Topeka";"5268";"7223230687";"8372120972"
"48065";"48066";"US";"Oklahoma City";"5975";"4497030904";"5103940445"
"48166";"48167";"US";"Annapolis";"1889";"5124310881";"7842010323"
"48267";"48268";"US";"Annapolis";"8632";"3380870805";"8762790175"
"48368";"48369";"US";"Austin";"6335";"8922880527";"2732260862"
"48469";"48470";"US";"Frankfort";"3833";"4974090271";"4589370029"
"48570";"48571";"US";"Springfield";"8409";"8807270934";"1682020669"
"48671";"48672";"US";"Raleigh";"7601";"8191050130";"6165450540"
"48772";"48773";"US";"Little Rock";"8783";"9866340422";"3975490440"
"48873";"48874";"US";"Madison";"4528";"8718640405";"0301450617"
"48974";"48975";"US";"Helena";"3982";"8805310571";"3476150841"
"49075";"49076";"US";"Denver";"2735";"9829030133";"1802900888"
"49176";"49177";"US";"Sacramento";"8944";"5181660231";"0561780477"
"49277";"49278";"US";"Santa Fe";"2664";"0284740197";"8680260914"
"49378";"49379";"US";"Pierre";"4667";"2215720808";"7015310972"
"49479";"49480";"US";"Oklahoma City";"1199";"4351200688";"3077100766"
"49580";"49581";"US";"Raleigh";"4437";"2181310315";"8976540662"
"49681";"49682";"US";"Phoenix";"8627";"8791550271";"2461560461"
"49782";"49783";"US";"Montgomery";"9135";"1351110695";"2849620406"
"49883";"49884";"US";"Bismarck";"1919";"2018990087";"6556120762"
"49984";"49985";"US";"Raleigh";"9128";"9542050913";"9301380999"
"50085";"50086";"US";"Carson City";"7854";"0231330663";"4550740844"
"50186";"50187";"US";"Montpelier";"1242";"9185510315";"0185490716"
"50287";"50288";"US";"Boise";"5469";"5743120347";"8054250326"
"50388";"50389";"US";"Austin";"7319";"9007360761";"3507390450"
"50489";"50490";"US";"Carson City";"3343";"2249960759";"4339140154"
"50590";"50591";"US";"Helena";"8852";"7243030025";"1375100978"
"50691";"50692";"US";"Helena";"8212";"2230380768";"5204620864"
"50792";"50793";"US";"Bismarck";"9205";"9512280965";"6020830832"
"50893";"50894";"US";"Columbia";"6417";"1489970478";"6392970692"
"50994";"50995";"US";"Boise";"2915";"6119020961";"8768400288"
"51095";"51096";"US";"Honolulu";"7684";"5552920745";"2424330064"
"51196";"51197";"US";"Boise";"9574";"3990850124";"6981470963"
"51297";"51298";"US";"Phoenix";"2736";"3416030706";"1924640930"
"51398";"51399";"US";"Juneau";"5794";"8313670777";"4177620533"
"51499";"51500";"US";"Albany";"1234";"3139960830";"8552090481"
